5367	MIP6	-1.17	-0.819	-1.541	-0.29	-0.389	-0.3	0
5368	YSC83	-0.444	0.231	0.051	0.027	0.715	0.247	-0.172
5369	DED81	0.567	0.393	0.377	0.335	-0.153	-1.344	0.079
5370	RPS27B	0.702	0.776	0.463	0.357	-0.727	-1.614	0.222
5371	YPT35	-0.585	-0.322	-0.358	0.049	0.274	0.091	-0.208
5372	CDC12	-0.214	0.119	-0.034	0.391	0.243	-0.08	-0.123
5373	CTM1	-0.794	-0.447	-0.385	0.112	0.092	0.298	-0.475
5374	UBA4	-0.441	-0.224	-0.158	0.311	0.399	0.474	-0.201
5375	APE4	-0.236	-0.232	0.017	0.463	0.866	0.6	-0.095
5376	DMA1	0	0.244	0.183	-0.007	0.246	0.315	0.07
5377	RPN10	0.197	0.015	0.422	0.847	0.417	0.217	-0.184
5378	YHR202W	-0.954	-0.284	-0.179	0.351	0.343	0.709	0.119
5379	MNL1	0.259	0.721	0.202	0.183	-0.328	-0.536	0.307
5380	SKN7	0	0.181	-0.157	0.162	-0.01	0.226	0.181
5381	BAT1	0.292	0.71	0.325	0.568	0.119	-0.362	0.049
5382	YHR210C	-1.441	-0.209	-0.585	-0.186	-0.132	0.177	-0.193
5383	YIL077C	null	-1.585	-0.585	-1.322	null	1.585	-2.322
5384	AIR1	-0.333	0.683	-0.082	-0.014	-0.734	-0.667	-0.225
5385	YIL082W	-0.585	-0.249	-0.585	0.025	0.644	0.32	-0.265
5386	SDS3	-0.466	0.05	-0.06	0	-0.241	-0.232	-0.272
5387	YIL086C	-1.295	-0.036	-0.379	-0.29	-0.339	0.07	-0.367
5388	AVT7	-0.109	0.13	-0.105	-0.031	0.482	0.472	0.077
5389	YIL174W	-1.138	-0.718	-0.661	0.02	0.304	0.376	0
5390	PAU14	-0.931	-0.718	-0.361	0.659	0.746	1.007	0.087
5391	SGN1	0.181	0.363	0.069	0.415	0.173	-0.189	-0.17
5392	AIM21	-0.415	-0.276	-0.241	-0.266	0.233	0.042	-0.328
5393	IST3	-1.202	-0.128	-0.367	null	0.019	0	-0.112
5394	EGH1	-1.129	-0.992	-0.614	0.452	0.819	0.735	-0.068
5395	MTR4	0.502	0.193	0.126	0	-0.856	-1.241	-0.076
5396	TDH1	0.287	0.159	0.327	0.694	0.818	0.881	-0.189
5397	TIM54	-0.75	-0.082	0.029	-0.222	-0.117	-0.183	-0.047
5398	ZAP1	-0.951	-0.301	-0.218	-0.146	0.38	0.556	-0.241
5399	BIT61	-0.686	-0.136	-0.427	-0.021	0.22	0.379	0.163
5400	BNA3	-0.447	-0.152	-0.348	1.585	0.107	0.415	0
5401	IDS2	-0.436	0.114	-0.252	0.346	0.091	0.282	-0.233
5402	RPA34	0.531	0.701	0.217	-0.334	-1.349	-1.657	0.027
5403	YJL150W	null	-0.585	-3	null	null	0	null
5404	YJL152W	-0.467	-0.709	-0.58	0.488	0.605	0.819	0.645
5405	VPS35	-0.612	-0.295	-0.079	0.514	0.346	0.105	-0.458
5406	SSY5	-0.429	0.052	-0.278	0.139	-0.046	-0.349	0.386
5407	ESS1	-0.316	0.18	-0.194	0.617	0.456	0.154	0.042
5408	TES1	-1.054	-0.279	-0.758	0.363	0.54	1.049	0.157
5409	REC107	-0.893	-0.35	-0.387	0.419	0.419	0.174	-0.249
5410	YJR023C	-0.396	0.129	0.189	0.101	0.107	-0.343	-0.193
5411	BNA1	-0.402	-0.168	-0.424	0.346	0.778	0.83	-0.051
5412	YJR027W	-0.147	-0.212	0.009	0.154	-0.01	-0.223	-0.549
5413	YJR114W	-0.322	0.03	-0.219	0.415	0.318	0.207	-0.019
5414	TDA4	0.209	0.465	-0.098	0.194	0.301	0.102	-0.186
5415	ILM1	0.057	0.485	0.236	0.309	0.241	-0.245	-0.166
5416	YJR120W	-0.848	-0.087	-0.485	-1.064	0.067	-1.126	-0.314
5417	IBA57	-0.819	0.146	0.16	0.393	0.141	-0.167	-0.399
5418	YJR124C	0.157	0.681	0.469	0.136	-0.512	-0.949	0.477
5419	ANR2	-0.474	0.257	0.062	0.322	0.284	0.023	0.024
5420	CSE4	-0.401	-0.126	-0.315	-0.278	0.017	0.126	0
5421	SFK1	0.367	-0.245	0.211	0.526	0.327	0.895	0.274
5422	YKL053W	null	-0.213	0.016	-0.134	0.054	0.4	-0.189
5423	OAR1	0.637	0.164	0.144	-0.134	-0.31	-0.258	0.075
5424	NUP120	0.186	0.288	0.406	0.181	0.071	-0.103	-0.076
5425	MRP8	-0.981	-1.086	-0.678	0.841	1.118	1.024	-0.547
5426	RPC25	-0.466	0.508	-0.113	0.057	-0.299	-0.728	-0.078
5427	AVT3	-0.543	-0.01	-0.337	0.505	0.275	0.447	0.339
5428	SDH1	-0.782	-1.175	-0.966	0.268	0.764	1.425	-0.034
5429	MCR1	-0.807	-0.929	-0.803	0.126	0.786	1.818	0.145
5430	GPM1	0.394	0.257	0.253	1.011	0.921	-0.171	-0.335
5431	PRY2	-0.685	-0.997	-0.846	0.796	1.344	0.774	0.801
5432	YKR015C	-0.796	-0.435	-0.373	0.095	0.088	0.298	-0.051
5433	HEL1	-0.766	-0.203	-0.363	-0.556	0.134	0.363	-0.037
5434	IRS4	-0.759	-0.249	-0.392	0.165	0.282	0.117	-0.376
5435	ALY1	-0.547	0.022	-0.136	0.047	0.037	-0.085	-0.127
5436	YKR023W	-0.553	-0.077	-0.403	0.308	0.037	-0.189	-0.354
5437	SFI1	-0.276	-0.138	-0.07	-0.7	-0.232	-0.1	0.041
5438	SPO75	-0.263	-0.03	-0.081	-0.404	0.028	0.214	0.348
5439	LMO1	0.807	0	-0.248	-0.644	-0.455	-0.778	-0.163
5440	COX17	null	0.431	0.585	0.084	0.105	-0.661	-0.585
5441	SOF1	0.209	0.594	0.296	-0.343	-0.82	-1.333	0
5442	PUF3	-0.628	-0.436	-0.343	-0.341	-0.42	-0.123	-0.303
5443	RAD5	-0.181	-0.007	0.058	-0.355	-0.495	-0.526	-0.299
5444	SMF3	0.348	0.2	0.343	0.064	0.467	0.295	0.587
5445	YLR036C	0.72	0.358	0.235	0.271	0.204	-0.141	0.184
5446	COX12	-0.199	-0.222	0.095	0.101	0.198	0.221	0.61
5447	AFB1	-0.521	0.012	-0.124	0.13	0.459	0.623	0.834
5448	YLR042C	-0.755	-0.787	-0.678	-0.363	1.03	1.458	0.375
5449	DCN1	-1	-0.525	-0.276	0.363	0.159	0.089	-0.382
5450	ZRT2	0.184	0.466	0.196	0.129	0.092	-0.362	0.05
5451	USB1	-1.181	0.216	0.085	0.297	-0.097	-0.284	-0.258
5452	PDC5	0.587	0.396	0.53	0.432	0.27	0.217	0.075
5453	TIS11	-1.032	-0.066	0.433	0.273	0.318	-0.011	0.97
5454	NHA1	-0.427	-0.309	-0.079	-0.318	-0.081	0.2	-0.032
5455	UCC1	0.147	0.313	0.041	0.184	0.381	0.193	0.302
5456	BUR2	-0.403	-0.06	-0.026	0.107	0	-0.282	-0.213
5457	ECM22	-0.142	0.054	0.084	0.042	-0.493	-0.97	-0.163
5458	YLR230W	0.114	0.394	0.168	0.232	0.252	0.034	0.157
5459	YLR232W	-0.214	-0.811	-0.4	0.027	0.548	0.748	0.481
5460	TOP3	0.387	-0.206	-0.087	-0.155	-0.15	0.2	-0.174
5461	MMS22	null	-0.234	0.341	0.248	0.093	0.107	0.415
5462	YLR322W	0	0.201	0.502	0.058	-0.148	-0.798	-0.604
5463	PEX30	-0.531	-0.301	0.01	0.469	0.519	0.447	-0.406
5464	YLR326W	-0.737	-0.49	-0.217	-0.466	0.358	1.122	0
5465	NMA1	-0.295	0.323	0.516	0.538	0.204	-0.43	-0.1
5466	CHS5	-0.312	-0.607	-0.078	0.085	0.363	-0.012	-0.494
5467	YLR416C	-1.115	-0.372	-0.541	-0.17	-0.188	0.263	0.1
5468	CDC73	-0.308	0.169	0.208	0.108	0.49	-0.173	-0.271
5469	URA4	0.154	-0.003	0.453	0.443	0.493	-0.426	0.024
5470	DCK1	-0.415	-0.387	-0.107	0.115	-0.152	-0.447	-0.498
5471	SPP382	-1.322	-0.379	-0.446	0.198	0.645	0.529	-0.295
5472	TDA5	-0.257	-0.207	0.222	0.242	0.391	0.493	0.457
5473	CYB2	-0.918	-0.263	-0.17	-0.807	0.075	0.467	0.081
5474	CMP2	-0.585	-0.363	-0.274	0.418	0.874	1.051	-0.122
5475	NTE1	-0.7	-0.263	-0.538	-0.747	-0.459	0	null
5476	PIF1	-0.848	0	-0.788	0.11	-0.363	-0.553	0.814
5477	RPS1B	0.959	1.033	0.737	0.614	-0.682	-2.152	-0.148
5478	ORC1	-0.794	0.306	0.178	-0.406	-0.604	-0.544	0.063
5479	PEX12	null	0.107	0.041	0.012	0.406	0.422	0.181
5480	TAP42	null	-0.191	-0.112	0.183	0.398	-0.02	-0.16
5481	RSF1	null	-0.783	-0.463	-0.248	0.558	0.132	0.397
5482	HOF1	0.874	0.248	0.056	-0.525	-0.923	-0.941	0.263
5483	IMP2	-0.356	-0.168	0.152	0.465	0.55	0.5	0.045
5484	MSN2	-0.276	0.231	0.181	0.388	0.461	0.741	0.142
5485	RPL15B	0.979	0.963	0.524	0.654	-0.499	-1.432	0.201
5486	PKR1	0.166	0.565	0.746	0.321	-0.315	-0.245	-0.021
5487	STO1	0.322	0.418	0.566	0.304	-0.22	-0.964	-0.074
5488	SAS2	-0.184	0.607	0.415	-0.258	-0.381	-0.363	0.167
5489	POM152	0.077	0.22	0.361	0.176	-0.154	-0.612	-0.193
5490	RRB1	0.791	0.774	0.656	-0.659	-1.36	-1.718	-0.13
5491	RNT1	-0.158	0.678	0.185	-0.464	-0.926	-1.451	-0.01
5492	YHM2	0.566	0.565	0.632	0.228	0.205	-0.873	0.662
5493	ZRC1	0.792	0.729	0.602	-0.049	-1.015	-1.108	0.367
5494	YMR245W	-0.7	null	-0.026	-0.333	-0.358	-0.075	0.114
5495	RKR1	-0.485	null	-0.064	0.423	0	-0.543	-0.225
5496	GTO3	-1.585	null	-1	-0.167	0.624	1.063	0.574
5497	YNL017C	-1.344	-1.107	-0.903	-0.256	-0.494	-0.047	-0.216
5498	YNL019C	-0.93	-0.464	-0.325	0.219	-0.113	0.392	-0.189
5499	HDA1	-0.252	0.134	0.163	0.102	-0.294	-0.625	-0.228
5500	FAP1	0.181	0.43	0.197	-0.305	-0.629	-0.642	0.213
5501	SSN8	-0.322	0.11	0.153	0.307	0.351	0.164	0.174
5502	CRZ1	-0.415	-0.215	0.043	0.234	0.227	-0.036	-0.033
5503	RPC19	0.316	1.211	0.774	-0.021	-0.916	-1.346	0.029
5504	YNL115C	-1.057	-0.925	-0.727	-0.083	0.645	1.594	0.102
5505	MLS1	-0.874	-0.686	-0.485	-0.136	-0.232	0.655	-0.129
5506	NCS2	0.874	0.642	0.559	0.323	-0.883	-1.613	0.343
5507	TOM70	0.129	0.126	0.435	0.221	-0.064	-0.978	-0.374
5508	NMA111	0.575	0.325	0.208	0.288	-0.345	-0.383	0.376
5509	SSB2	0.842	0.778	0.682	0.431	-0.692	-1.517	0.611
5510	MRX7	-0.559	0.897	0.27	0.068	-0.123	-0.442	0.473
5511	RRG9	-0.556	0.277	0.374	0.081	-0.373	-0.39	0.042
5512	IES2	-0.688	0.046	0.156	0.128	0.379	-0.459	0.17
5513	YNL217W	-0.352	0.143	0.623	0.485	0.445	-0.349	-0.074
5514	ALG9	0.052	0.257	0.581	0.322	0.118	0.073	0.582
5515	BXI1	-0.814	-0.789	-0.086	0.44	0.858	1.09	0.262
5516	MCK1	0.461	0.441	0.645	0.398	0.084	-0.227	0.257
5517	STB1	-0.387	0.05	0.181	-0.369	-0.154	-0.02	0.348
5518	SKP2	null	null	null	null	null	null	3.087
5519	EMW1	null	null	null	null	null	null	0.458
5520	ATP11	null	null	null	null	null	null	-0.293
5521	YNR062C	0	-0.322	-0.329	0	0.168	-0.263	0.661
5522	YNR064C	null	-0.103	-0.505	0.086	0.449	1	0.332
5523	YNR066C	0.322	-0.695	-0.776	-0.3	null	0.491	0.303
5524	YNR068C	-1.621	0.147	-0.134	-0.469	null	-1.16	0.234
5525	PDR18	-2	0.354	0.447	-0.115	null	-1.17	-0.379
5526	HXT17	0.538	0.742	0.871	0.659	null	0.068	0.585
5527	REX4	0.103	0.681	0.115	-0.143	null	-1.164	0.058
5528	ATG19	-0.524	-0.659	-0.597	0.76	0.905	1.023	0.178
5529	PHM7	-0.503	-3.17	-1.807	-0.617	-0.263	1.947	-0.214
5530	ADH1	0.674	0.531	0.624	0.928	0.551	-0.879	-0.409
5531	MPD2	0.263	0.081	0.048	0.64	0.647	0.636	0.263
5532	MSH2	-0.209	-0.228	0.148	0.297	0.184	0.031	-0.048
5533	TIR2	-0.126	-0.179	0.075	-0.22	0.309	-1.374	0.29
5534	YOR012W	-1	-0.531	1.585	null	null	0	null
5535	RTS1	-0.241	-0.118	0.072	0.207	0.334	0.133	-0.263
5536	ERP4	-1.322	0	0.28	1.585	null	-0.222	3.585
5537	ROD1	-0.83	-0.652	0.423	0.577	0.557	0.317	0.474
5538	HSP10	0.431	0.367	0.755	0.949	0.229	0.027	-0.152
5539	VAM3	-0.263	0.158	0.439	-0.29	-0.126	-0.631	0.178
5540	LEU9	0.807	0.74	0.768	-0.148	-1.17	-1.493	0.239
5541	TFC7	-0.447	-0.9	0.051	-0.459	-1.115	-0.585	-0.046
5542	CEX1	null	null	null	null	null	null	0
5543	YOR114W	null	null	null	null	null	null	0.1
5544	RPO31	null	null	null	null	null	null	0.074
5545	HIS3	0.148	0.012	0.421	0.709	0.254	-0.385	-0.655
5546	DED1	0.623	0.481	0.205	0.259	-0.497	-0.433	0.384
5547	NOC2	0.468	0.83	0.12	-0.562	null	-1.552	-0.088
5548	PTP2	-1.07	-0.851	-0.283	0.555	null	1.064	0.014
5549	RPB10	-0.166	0.988	0.62	0.144	null	-1.359	-0.096
5550	STE4	0.16	-0.075	-0.169	0.199	null	-0.483	-0.091
5551	MUM3	-0.363	0	0.111	-0.193	null	0.21	0.374
5552	YOR300W	-0.305	-0.286	-0.168	0.04	0.29	0.475	null
5553	YOR302W	-0.807	-0.462	-0.75	-0.603	-0.915	1.991	1.344
5554	ISW2	-0.15	0.117	0.238	-0.231	-0.085	-0.431	-0.753
5555	MCH5	-0.199	0.134	0.074	-0.188	0.283	0.974	0.82
5556	SNU66	-0.348	0.139	0.33	-0.028	-0.439	-0.213	0.101
5557	PAU21	-1.348	-0.963	-0.049	0.061	0.225	0.462	null
5558	SNF8	-0.848	-0.277	0.141	0.155	0.521	0.676	0.041
5559	LSP1	0	0.055	0.393	0.792	0.607	0.336	-0.386
5560	NCR1	-0.918	-0.33	-0.769	-0.202	-0.848	-0.441	-0.406
5561	CHL1	-1.678	-0.112	0.193	-0.678	0.029	-0.794	-0.485
5562	RET3	-0.06	0.23	0.529	0.762	0.569	0.126	-0.153
5563	PNG1	-0.271	0.051	0.114	0.32	0.288	0.174	0.134
5564	MGR2	0.678	0.415	0.519	-0.181	0.219	-0.273	0.126
5565	ATG21	0.585	-1.07	-0.193	1.585	-1.7	0.263	null
5566	YPL102C	null	null	null	null	null	null	null
5567	MSD1	null	null	null	null	null	null	0.044
5568	SSE1	null	null	null	null	null	null	-0.176
5569	PRM3	-1.193	-0.415	-0.415	-1	0.093	0.383	null
5570	DDC1	-1	0.231	0.138	0.524	-0.037	-0.234	-0.7
5571	OXR1	0.29	0.09	0.023	0.457	null	0.437	-0.1
5572	RPL7B	1.069	1.094	0.983	0.503	null	-1.929	0.272
5573	CSM4	-0.621	-0.204	0.17	-0.161	null	-0.71	-0.469
5574	AFT2	-0.601	0.213	0.265	0.094	null	-0.075	-0.044
5575	HAL1	-0.485	-0.144	-1.184	-0.107	null	0.778	0.515
5576	REC8	-0.415	-0.807	-0.138	-2.322	-1.939	-0.415	0
5577	SUT2	-0.1	0.421	0.485	0.678	-0.767	-0.747	0.562
5578	YPR011C	-0.379	0.228	0.356	-0.531	0	0.135	0.111
5579	CMR3	-0.193	-0.248	-0.469	-0.209	0.255	0.778	0.766
5580	YPR015C	0.415	0.049	0	-0.495	-0.093	0.248	-0.131
5581	SNT309	-0.193	0.415	0.926	1.585	0	-0.553	-0.503
5582	PRE2	0.023	0.206	0.411	0.955	0.62	-0.016	0
5583	COG4	-0.7	0.042	0.383	2.807	-0.177	-0.485	0.17
5584	YTH1	-1.263	0.26	0.547	0.724	0.133	-0.077	0
5585	YPR109W	-0.585	0.248	0.235	0.534	0.476	0.383	0.176
5586	DBF20	-1.047	0.124	0.621	0.071	0.511	-0.17	-0.07
5587	YPR197C	-1.152	-0.697	-0.11	0.692	0.908	0.682	0.173
5588	ARR1	-0.222	0.259	-0.087	0.248	0.524	0.445	0.634
5589	ARR3	0.263	-0.613	-0.322	0.363	0.322	0.531	0.348
5590	YPR203W	null	null	null	null	null	null	0.176
5591	EMPTY	null	null	null	null	null	null	-0.126
5592	EMPTY	null	null	null	null	null	null	-2.807
5593	NORF 50	-0.848	-0.825	-0.618	0.179	0.709	0.148	0
5594	NORF 54	-0.737	0.485	-0.585	-0.485	-1.322	-0.737	1.322
5595	NORF 58	-0.652	0.17	0.138	-0.193	null	0.415	0.556
5596	NORF 62	-0.273	-0.26	-0.209	0.233	null	-0.359	0.073
5597	NORF 66	-1.074	-0.08	0.043	-0.318	null	-0.358	-0.141
5598	NORF 70	-1.222	0.248	0.415	0.284	null	-0.415	-0.167
5599	GLT1	0.585	0.275	-0.401	-0.837	null	-0.807	-0.84
5600	YDL177C	-0.874	0.133	0	-0.252	-0.28	-1	-0.327
5601	YDL183C	-1.222	0.043	0.214	-0.29	-0.344	0.067	-0.115
5602	GDH2	-0.918	-1.149	-0.933	-0.214	-0.041	1.753	0.438
5603	AAD4	-0.515	-0.363	0.065	0.558	0.363	0.678	0.231
5604	FMP16	-2.17	-2.358	-1.778	-0.752	0.358	2.083	1.115
5605	YIL055C	-1.248	-1.035	-0.401	-0.149	0.69	1.105	0.308
5606	SEC6	-0.263	0.073	0.29	0.026	-0.075	-0.184	-0.692
5607	YIL086C	-1.322	-0.692	-0.126	-0.807	-0.737	-0.415	1.138
5608	NUP159	0.402	0.263	0.304	-0.489	-0.39	-0.318	0.295
5609	STH1	-0.716	-0.29	0	-0.186	-0.348	-0.832	-0.517
5610	ESL1	-0.17	-0.258	0.118	0.054	0.036	0.096	-0.182
5611	APJ1	-0.737	-0.138	-0.131	0.078	-0.659	0.415	-0.131
5612	RIA1	0.263	0.516	0.368	-0.253	-0.728	-1.181	-0.064
5613	SSU72	-0.115	0.158	0.236	0.248	0.182	0.204	-0.659
5614	POL2	null	null	0.232	-0.493	null	-0.684	-0.093
5615	PCL1	null	null	0.47	-0.019	null	0.045	0.195
5616	ACC1	null	null	-0.347	-0.401	null	0.445	-0.24
5617	EMPTY	-2.322	1	-1.585	null	null	2	-1.138
5618	EMPTY	-0.737	-0.585	-0.322	null	null	0.415	-0.17
5619	EMPTY	null	-2.322	-2.322	null	null	null	-0.415
5620	EMPTY	null	-1.585	1	-1.078	-1.585	-1.585	-1
5621	EMPTY	0.138	0.067	-0.067	-0.459	-0.926	-0.531	-0.363
5622	EMPTY	-0.322	0.263	-0.415	-0.322	-1.222	0	0.222
5623	RPL22B	1.025	0.877	0.104	-0.17	-1.268	-1.722	0.437
5624	YER119C-A	0.188	0.41	0.225	-0.205	-0.254	-0.904	0.153
5625	MME1	-0.107	0.032	0.188	0.415	0.277	0	-0.015
5626	SER33	-0.086	0.168	0.242	0.908	0.51	0.06	0.077
5627	YAL064W-B	0.222	-0.29	0.28	-1	-0.305	-0.28	0.238
5628	TDA8	-0.858	-0.549	-0.376	-0.357	-0.576	-0.256	0.208
5629	EMPTY	null	null	-0.737	null	null	1	-1.585
5630	EMPTY	0.415	1	-1.459	null	null	0.322	-0.788
5631	EMPTY	-1	-0.415	-1.585	null	null	null	-0.503
5632	EMPTY	-1.322	-0.585	0.415	null	null	0.263	-0.241
5633	EMPTY	-0.737	-0.129	-0.049	-0.678	-0.064	1	0.152
5634	EMPTY	null	2	-0.415	-2.807	null	2	-0.193
5635	VTH1	-0.105	0.071	0.291	-0.038	-0.03	0.322	0.893
5636	CIS3	-0.193	-0.195	0.101	0.152	0.629	0.753	1.347
5637	YJR029W	0.057	-0.316	0	-0.017	-0.087	-0.788	-0.503
5638	OXP1	-1.138	-0.585	-0.202	0	-0.1	-0.222	-0.807
5639	RIX7	0.637	-0.206	0.103	-0.585	-1.17	-1.152	-0.092
5640	UBR2	-0.354	-0.596	-0.096	-0.073	-0.283	-0.154	0.46
5641	YMR294W-A	-0.457	-0.26	-0.231	0.256	0.697	0.974	0.311
5642	YMR306C-A	-0.515	-0.585	-0.322	-0.926	-0.536	0	-0.218
5643	YMR316C-B	-1.222	-1.415	-0.387	-0.531	-0.515	-0.17	0.037
5644	YNL338W	-0.485	-0.737	-1.263	0.087	-0.737	0.585	-0.415
5645	NCR1	0	-0.61	-0.867	0.441	0.331	0.637	-0.077
5646	SGF11	-0.152	0.074	0.12	-1.737	-0.049	-0.585	0.838
5647	HFA1	-0.737	-2.322	-1.585	-1	-0.778	null	0.585
5648	FET4	0.166	0.705	0.687	-0.225	-0.272	-1.757	-0.162
5649	YIP3	-0.517	-0.401	-0.063	1.051	1.343	0.912	-0.137
5650	CSL4	0.222	0	-0.692	1.17	-0.885	0	-0.142
5651	SUI1	-0.193	-0.585	-0.126	0.807	-0.17	-1.322	-0.447
5652	YNR021W	0.426	0.203	0.627	0.391	-0.008	-0.532	0.078
5653	EMPTY	0	null	0.181	null	0.585	0	-0.485
5654	EMPTY	1.193	-0.848	-0.126	null	0.807	0	1.585
5655	EMPTY	null	-1	-1	-2.322	0.415	1.585	-0.17
5656	EMPTY	null	-1	-0.193	-1	-1.415	null	0.29
5657	EMPTY	-0.061	0.115	0.434	0.126	-0.632	0.206	-0.16
5658	EMPTY	-1.585	-0.515	1.585	-0.893	-0.322	2.322	null
5659	EMPTY	-1.585	-0.322	0	null	-2	-1.585	null
5660	EMPTY	null	-2.322	-1.322	-1.585	null	null	2.585
5661	EMPTY	-2.322	null	0	null	-0.585	null	1
5662	EMPTY	null	0	0	null	null	0	null
5663	EMPTY	null	null	null	null	-0.585	null	null
5664	EMPTY	0	-0.415	-0.585	-1.585	-2.524	0.415	null
5665	YDR271C	-1.193	-0.058	0.233	0.222	0.222	-0.255	-0.585
5666	YEL025C	-0.652	-0.447	-0.356	-0.399	0.203	0.782	-0.152
5667	POL5	-1.078	-1.233	-0.667	-0.516	-0.044	0.42	-0.136
5668	NOP16	0.152	-2.322	0	1	-0.678	1.322	0.652
5669	UBP5	0.485	-1.115	-0.652	2.585	-0.459	1	null
5670	YFL-TYA	0.058	0.094	0.525	0.555	0.239	0.924	0.787
5671	EMPTY	0.337	0.048	0.155	-0.044	-0.253	-0.837	-0.04
5672	EMPTY	-0.86	-1.014	-0.57	0.276	0.875	1.24	0.087
5673	EMPTY	-4.087	-1.737	-1.322	-0.165	0.107	2.191	-0.29
5674	EMPTY	0.577	0.828	0.601	0.984	0.478	-0.488	-0.303
5675	EMPTY	-0.17	0.249	0.088	0.443	0.545	0.547	-0.031
5676	EMPTY	-0.254	0.068	0.326	-0.079	0.088	0.148	-0.045
5677	EMPTY	0	-0.093	0.367	0.255	0.22	-0.475	0.491
5678	EMPTY	null	-0.737	0.222	1.807	0.541	0.415	-0.252
5679	EMPTY	0.084	-0.178	0.14	0.05	0.245	0.28	-0.342
5680	EMPTY	-0.585	-0.019	-0.093	-0.107	-0.161	-0.263	0.064
5681	EMPTY	-0.628	-0.489	-0.122	0.149	0.496	0.326	0.091
5682	EMPTY	0.343	0.385	0.845	0.469	0.202	-0.408	-0.05
5683	EMPTY	0	0.317	0.515	0.098	-0.372	-0.426	null
5684	EMPTY	0.93	0.901	0.817	0.086	-1.312	-1.654	0.288
5685	EMPTY	0	-0.737	-0.363	-0.363	-1.222	0.263	null
5686	EMPTY	0.193	-0.194	0.206	-0.062	-0.208	0.077	0.203
5687	EMPTY	0	-0.16	-0.103	-0.138	0.274	0.874	0.181
5688	EMPTY	-0.547	0.093	0.078	0.585	-1.037	-1	0
5689	YNR062C	-0.07	-0.294	0.316	-0.271	-0.515	-0.451	1.329
5690	YNR064C	0.652	-0.17	0.177	0.363	-0.441	0.515	-0.039
5691	YNR066C	0.473	0.602	0.704	-0.124	-1.146	-1.339	0.469
5692	YNR068C	0.67	0.722	0.636	-0.397	-1.048	-0.889	0.023
5693	PDR18	-1.193	-0.656	0.244	0.505	0.442	0.794	0.159
5694	HXT17	-1.17	-0.652	-0.788	-0.379	-0.436	-0.126	-1.091
5695	REX4	0.585	-1	null	-2.322	1	-0.585	null
5696	ATG19	-2	1	null	null	0	0	-0.322
5697	PHM7	null	null	0	null	null	null	-1.17
5698	ADH1	0.585	-1.585	null	null	null	1.8	0
5699	MPD2	-0.415	-1.585	null	null	null	null	null
5700	MSH2	null	-0.737	null	0.585	null	-0.415	null
5701	TIR2	null	-1.585	-0.485	0	-0.585	-1.078	null
5702	YOR012W	null	null	-2.322	null	null	null	null
5703	RTS1	null	null	0	null	null	-0.485	null
5704	ERP4	0	null	null	null	null	1.17	null
5705	ROD1	-0.415	0.322	-1	-0.193	-1.585	0.322	null
5706	HSP10	-1	1.585	0.415	null	-1	0.807	null
5707	VAM3	null	-0.585	-1	0.807	-1.585	1	0.214
5708	LEU9	-2.322	null	-1.322	-1.222	null	2.322	null
5709	TFC7	0	null	null	null	null	1	-1.585
5710	CEX1	0	null	-0.415	null	null	0.322	null
5711	YOR114W	-1	0	-1	null	-1	-1	1.826
5712	RPO31	-1.585	null	-0.585	0.322	-1	-1.585	0.585
5713	HIS3	0.131	0.721	0.734	0.553	0.351	-0.474	-0.498
5714	DED1	0.847	0.855	0.524	0.254	-0.498	-0.417	0.327
5715	NOC2	0.671	0.987	0.548	-0.606	-1.722	-1.88	0.575
5716	PTP2	-0.753	-0.755	-0.159	0.418	0.798	1.038	0.123
5717	RPB10	0.943	0.885	0.892	0.122	-0.627	-1.39	-0.202
5718	STE4	0.606	0.546	0.501	0.286	-0.037	-0.966	-0.07
5719	MUM3	-0.469	0.372	-0.307	0.138	-0.199	0.16	0.107
5720	YOR300W	-0.784	-0.319	-0.427	0.154	0.326	0.198	-0.084
5721	YOR302W	-0.766	-0.596	-0.667	-0.686	-0.943	1.867	-0.103
5722	ISW2	-0.387	0.094	0.082	-0.206	-0.184	-0.246	-0.343
5723	MCH5	0.344	0.053	0.106	-0.338	0.198	0.835	0.799
5724	SNU66	-0.807	0.349	0.29	0.023	-0.737	-0.541	0.271
5725	PAU21	-3	-0.759	0.1	0.322	0.431	0.926	null
5726	SNF8	-0.531	-0.045	0.13	0.307	0.415	0.7	null
5727	LSP1	0.112	-0.048	0.308	0.797	0.73	0.436	null
5728	NCR1	-0.7	0.29	1.431	-0.363	0.515	0	null
5729	CHL1	-0.585	-0.415	0.848	0.637	0	0	null
5730	RET3	0.293	0.255	0.702	0.671	0.957	-0.014	-0.332
5731	PNG1	-0.241	-0.061	0.301	0.052	0.285	0.066	-0.363
5732	MGR2	0.29	0.155	0.658	0.535	0.27	-0.107	0
5733	ATG21	-0.807	-2.807	-1.778	null	-0.737	-0.689	-0.104
5734	YPL102C	-1	-0.874	-0.794	1.263	-1.078	0	0.459
5735	MSD1	-0.678	0.3	0.134	0.762	0.12	-0.163	0.563
5736	SSE1	0.165	0.129	0.332	-0.14	0.042	-0.39	-0.364
5737	PRM3	-0.363	0.055	-0.128	0	0.05	0.341	-0.1
5738	DDC1	-0.485	-0.087	-0.027	0	-0.021	0	-0.12
5739	OXR1	0.082	0.141	0.402	0.585	0.645	0.379	-0.044
